Step,px,py,pz,vx,vy,vz,fx,fy,fz
446,607.6125877088056,-6873.5919791324395,-244.8887169662334,-0.708708138683037,-0.8944204678800081,0.3534081398439027,0,0,0
447,600.535140313567,-6882.459853525174,-241.3404748909226,-0.7067676326568686,-0.8791613835364644,0.35623340292831085,0,0,0
448,593.4775088339911,-6891.175349215906,-237.7641869006568,-0.7047449939303009,-0.8639450226088015,0.35901726851514965,0,0,0
449,586.440513429781,-6899.7389022844,-234.16026859198638,-0.7026404575519875,-0.8487731533738267,0.3617594130944171,0,0,0
450,579.424971862544,-6908.15096646751,-230.5291387723511,-0.7004542680878194,-0.8336475389380167,0.36445951800446447,0,0,0
451,572.4316994007602,-6916.41201310645,-226.87121941141083,-0.6981866795925042,-0.8185699370326275,0.3671172694690272,0,0,0
452,565.4615087250411,-6924.522531092016,-223.18693559200906,-0.6958379555800429,-0.8035420998094313,0.36973235863368875,0,0,0
453,558.5152098336889,-6932.483026807777,-219.4767154607744,-0.6934083689931066,-0.7885657736371003,0.3723044816017724,0,0,0
454,551.5936099485675,-6940.294024071227,-215.74099017836608,-0.6908982021713188,-0.7736426988982636,0.37483333946965625,0,0,0
455,544.697513421296,-6947.956064072915,-211.9801938693694,-0.6883077468184446,-0.7587746097872589,0.3773186383615091,0,0,0
456,537.8277216397757,-6955.46970531355,-208.1947635718464,-0.6856373039684923,-0.7439632341086034,0.37976008946344086,0,0,0
457,530.9850329350625,-6962.8355235391,-204.3851391865483,-0.6828871839507306,-0.7292102930762082,0.3821574090570658,0,0,0
458,524.1702424885925,-6970.054111673887,-200.55176342579492,-0.6800577063536253,-0.7145175011133572,0.3845103185524728,0,0,0
459,517.3841422397758,-6977.12607975168,-196.69508176202777,-0.6771491999877006,-0.6998865656534764,0.38681854452060016,0,0,0
460,510.6275207939656,-6984.052054844808,-192.81554237604203,-0.6741620028473284,-0.6853191869417143,0.38908181872501035,0,0,0
461,503.90116333081545,-6990.832680991284,-188.91359610490406,-0.6710964620714499,-0.6708170578373591,0.3912998781530617,0,0,0
462,497.20585151303425,-6997.468619119968,-184.98969638955998,-0.6679529339032353,-0.6563818636171124,0.39347246504647265,0,0,0
463,490.54236339555007,-7003.960546973755,-181.04429922214192,-0.6647317836486853,-0.6420152817792456,0.39559932693127553,0,0,0
464,483.9114733350933,-7010.3091590308195,-177.07786309297757,-0.6614333856341791,-0.6277189818486596,0.3976802166471564,0,0,0
465,477.31395190020953,-7016.515166423907,-173.09084893730957,-0.6580581231629741,-0.6134946251828711,0.39971489237617724,0,0,0
466,470.7505657817124,-7022.579296857699,-169.08372008173072,-0.654606388470663,-0.5993438647789479,0.4017031176708773,0,0,0
467,464.22207770358756,-7028.502294524243,-165.0569421903413,-0.6510785826795925,-0.5852683450814159,0.4036446614817505,0,0,0
468,457.72924633435713,-7034.284920016473,-161.0109832106347,-0.6474751157522493,-0.5712697017911603,0.40553929818409534,0,0,0
469,451.2728261989158,-7039.927950239821,-156.94631331911782,-0.6437964064436184,-0.5573495616753422,0.4073868076042346,0,0,0
470,444.8535675908483,-7045.432178321936,-152.86340486667234,-0.6400428822525205,-0.5435095423783539,0.4091869750451015,0,0,0
471,438.4722164852384,-7050.798413520509,-148.76273232366333,-0.6362149793719329,-0.5297512522338342,0.4109395913111891,0,0,0
472,432.12951445198024,-7056.0274811292375,-144.64477222480156,-0.6323131426382996,-0.5160762900777658,0.4126444527328612,0,0,0
473,425.82619856960116,-7061.1202223819155,-140.51000311376592,-0.6283378254798374,-0.502486245062676,0.41430136119002015,0,0,0
474,419.5630013396065,-7066.077494354675,-136.35890548759238,-0.6242894898638438,-0.48898269647296355,0.41591012413513034,0,0,0
475,413.3406506013566,-7070.900169866386,-132.19196174083598,-0.6201686062430121,-0.475567213541371,0.417470554615594,0,0,0
476,407.15986944748516,-7075.5891373772265,-128.00965610951224,-0.6159756535007603,-0.4622413552666264,0.4189824712954766,0,0,0
477,401.0213761398697,-7080.145300885438,-123.81247461482461,-0.6117111188955814,-0.4490066702322736,0.4204456984765798,0,0,0
478,394.92588402616286,-7084.56957982227,-119.60090500668453,-0.6073754980044185,-0.435864696426713,0.4218600661188591,0,0,0
479,388.8741014568952,-7088.862908945134,-115.37543670703047,-0.6029692946650753,-0.4228169610644736,0.4232254098601842,0,0,0
480,382.8667317031584,-7093.02623822898,-111.13656075295282,-0.5984930209176653,-0.4098649804087371,0.42454157103543894,0,0,0
481,376.90447287487916,-7097.060532755898,-106.88476973963091,-0.593947196945108,-0.3970102595951345,0.42580839669496,0,0,0
482,370.98801783969236,-7100.966772602965,-102.62055776308914,-0.5893323510126791,-0.384254292456836,0.4270257396223109,0,0,0
483,365.1180541424237,-7104.7459527283545,-98.34442036277855,-0.5846490194066217,-0.37159856135095437,0.4281934583513896,0,0,0
484,359.295263925191,-7108.3990828557135,-94.05685446399076,-0.5798977463718246,-0.3590445369862815,0.42931141718286864,0,0,0
485,353.520323848133,-7111.927187356822,-89.75835832011083,-0.5750790840485763,-0.3465936782523794,0.4303794861999641,0,0,0
486,347.7939050107756,-7115.331305132553,-85.44943145471571,-0.5701935924084018,-0.3342474320500437,0.43139754128353336,0,0,0
487,342.1166728740439,-7118.612489492141,-81.13057460352522,-0.5652418391889883,-0.3220072331231613,0.43236546412649884,0,0,0
488,336.48928718293,-7121.771808030781,-76.80228965621207,-0.5602243998282092,-0.30987450389198024,0.4332831422475963,0,0,0
489,330.9124018898246,-7124.810342505562,-72.46507959807776,-0.5551418573972533,-0.2978506542878115,0.43415046900444604,0,0,0
490,325.38666507852173,-7127.72918870976,-68.1194484516013,-0.5499948025328668,-0.28593708158918285,0.43496734360594597,0,0,0
491,319.91271888890594,-7130.529456345492,-63.7659012178672,-0.5447838333687156,-0.2741351702594624,0.43573367112398415,0,0,0
492,314.4911994423298,-7133.212268894764,-59.40494381787992,-0.5395095554658772,-0.26244629178597145,0.43644936250447053,0,0,0
493,309.12273676769075,-7135.778763488909,-55.037083033771275,-0.534172581742469,-0.25087180452060587,0.4371143345776856,0,0,0
494,303.80795472821643,-7138.230090776446,-50.66282644990789,-0.5287735324024215,-0.23941305352198305,0.43772851006794566,0,0,0
495,298.54747094896595,-7140.567414789359,-46.28268239390533,-0.5233130348634057,-0.22807137039913436,0.4382918176025828,0,0,0
496,293.34189674505654,-7142.79191280783,-41.897159877555936,-0.517791723683921,-0.21684807315676022,0.43880419172023905,0,0,0
497,288.19183705062323,-7144.904775223429,-37.506768537677075,-0.512210240489554,-0.20574446604206625,0.4392655728784736,0,0,0
498,283.09789034851997,-7146.907205400776,-33.112018576886825,-0.5065692338984159,-0.19476183939319805,0.43967590746068236,0,0,0
499,278.06064860077083,-7148.8004195377025,-28.713420704313883,-0.5008693594457674,-0.18390146948929245,0.4400351477823283,0,0,0
500,273.0806971797785,-7150.5856465239185,-24.311486076248592,-0.4951112795078395,-0.1731646184021625,0.44034325209648306,0,0,0
501,268.158614800299,-7152.264127798202,-19.90672623674203,-0.4892956632248596,-0.16255253384963342,0.44060018459867833,0,0,0
502,263.2949734521897,-7153.837117204136,-15.49965305816005,-0.4834231864232914,-0.15206644905054673,0.4408059154310666,0,0,0
503,258.49033833393906,-7155.305880844399,-11.090778681699117,-0.47749453153729776,-0.1417075825814492,0.44096042068589086,0,0,0
504,253.74526778698564,-7156.671696933633,-6.680615457870954,-0.47151038752943586,-0.1314771382349834,0.4410636824082629,0,0,0
505,249.06031323083363,-7157.935855649902,-2.2696758869628395,-0.4654714498105936,-0.12137630487999618,0.4411156885982499,0,0,0
506,244.43601909897313,-7159.099658984764,2.1415274405194955,-0.4593784201591765,-0.11140625632338165,0.44111643321226895,0,0,0
507,239.87292277561212,-7160.1644205919665,6.552481903419456,-0.45323200663955515,-0.10156815117367425,0.44106591616378926,0,0,0
508,235.3715545332276,-7161.1314656347895,10.96267490950073,-0.4470329235197814,-0.09186313270640814,0.4409641433233422,0,0,0
509,230.93243747094314,-7162.002130632049,15.371593955015074,-0.44078189118858435,-0.08229232873125841,0.4408111265178393,0,0,0
510,226.55608745374025,-7162.777763302781,19.778726684259823,-0.4344796360716546,-0.0728568514609795,0.44060688352919763,0,0,0
511,222.24301305251007,-7163.459722409626,24.18356094911819,-0.4281268905472271,-0.0635577973821562,0.4403514380922735,0,0,0
512,217.99371548495307,-7164.049377600927,28.58558486857544,-0.4217243928609724,-0.05439624712778207,0.4400448198921042,0,0,0
513,213.808688557333,-7164.548109251566,32.98428688820404,-0.4152728870402058,-0.045373265351680354,0.43968706456045836,0,0,0
514,209.68841860709225,-7164.957308302548,37.37915583961082,-0.40877312280742484,-0.03648990060478162,0.4392782136716953,0,0,0
515,205.633384446335,-7165.278376099369,41.76968099983932,-0.40222585549318474,-0.02774718521327284,0.4388183147379335,0,0,0
516,201.6440573061851,-7165.512724229159,46.155352150720354,-0.3956318459483223,-0.019146135158631873,0.4383074212035295,0,0,0
517,197.72090078202478,-7165.661774356649,50.53565963816388,-0.3889918604555383,-0.010687749959561345,0.43774559243886707,0,0,0
518,193.86437077962069,-7165.726958058956,54.910094431385374,-0.3823066706403486,-0.0023730125558356872,0.43713289373345793,0,0,0
519,190.07491546214362,-7165.709716659225,59.27814818205976,-0.37557705338141445,0.005797110805925244,0.4364693962883544,0,0,0
520,186.35297519808796,-7165.611501059131,63.63931328339598,-0.368803790720262,0.013821670684542639,0.4357551772078753,0,0,0
521,182.69898251009693,-7165.433771570276,67.99308292912545,-0.3619876697704023,0.021699734554612257,0.43499031949064576,0,0,0
522,179.11336202469957,-7165.177997744482,72.33895117239747,-0.3551294826258618,0.0294303869148722,0.43417491201995184,0,0,0
523,175.59653042296537,-7164.84565820302,76.67641298457475,-0.34823002626913374,0.037012729394592325,0.4333090495534118,0,0,0
524,172.1488963920823,-7164.43824046478,81.00496431392226,-0.3412901024785618,0.044445880857972915,0.4323928327119642,0,0,0
525,168.77086057786352,-7163.957240773408,85.32410214418249,-0.3343105177351662,0.051728977506540534,0.43142636796817496,0,0,0
526,165.46281553818898,-7163.4041639234265,89.63332455303048,-0.3272920831289236,0.05886117297952911,0.4304097676338642,0,0,0
527,162.22514569738655,-7162.780523085369,93.93213077040161,-0.3202356142645111,0.06584163845223458,0.4293431498470547,0,0,0
528,159.05822730155853,-7162.087839629934,98.22002123668564,-0.31314193116652556,0.07266956273233174,0.42822663855824317,0,0,0
529,155.96242837485852,-7161.327642951187,102.49649766077987,-0.30601185818418974,0.07934415235414202,0.4270603635159961,0,0,0
530,152.93810867672372,-7160.501470288831,106.76106307799509,-0.2988462238955554,0.08586463167084124,0.4258444602518718,0,0,0
531,149.9856196600676,-7159.610866549568,111.01322190780729,-0.29164586101121504,0.09223024294459672,0.4245790700646705,0,0,0
532,147.1053044304381,-7158.657384127563,115.25248001144855,-0.28441160627753376,0.09844024643462318,0.42326434000401403,0,0,0
533,144.29749770614555,-7157.642582724048,119.47834474933032,-0.2771443003794116,0.10449392048314715,0.4219004228532575,0,0,0
534,141.5625257793655,-7156.568029166066,123.69032503829258,-0.26984478784258875,0.11039056159927013,0.4204874771117344,0,0,0
535,138.90070647822063,-7155.435297224391,127.88793140867207,-0.26251391693550374,0.11612948454072045,0.4190256669763376,0,0,0
536,136.3123491298463,-7154.245967430648,132.07067606118304,-0.25515253957071754,0.12171002239348451,0.41751516232243824,0,0,0
537,133.79775452444397,-7153.001626893634,136.23807292360382,-0.24776151120591336,0.12713152664930819,0.4159561386841446,0,0,0
538,131.35721488032672,-7151.703869114886,140.3896377072628,-0.24034169074448503,0.13239336728105927,0.4143487772339037,0,0,0
539,128.99101380996086,-7150.3542938035,144.52488796331716,-0.2328939404357247,0.1374949328159422,0.412693264761447,0,0,0
540,126.69942628700764,-7148.954506690231,148.6433431388175,-0.2254191257746218,0.14243563040655663,0.4109897936520844,0,0,0
541,124.48271861436884,-7147.506119340895,152.74452463255264,-0.21791811540128486,0.14721488589979168,0.40923856186434665,0,0,0
542,122.34114839323999,-7146.010748969086,156.8279558506672,-0.2103917809999976,0.15183214390354757,0.4074397729069814,0,0,0
543,120.27496449317486,-7144.470018248248,160.89316226204608,-0.20284099719792173,0.15628686785127718,0.4055936358153034,0,0,0
544,118.28440702316459,-7142.885555123098,164.93967145345923,-0.1952666414634572,0.1605785400643398,0.40370036512690266,0,0,0
545,116.36970730373483,-7141.25899262045,168.96701318446023,-0.18766959400427274,0.16470666181216007,0.40176018085671344,0,0,0
546,114.53108784006429,-7139.591968659442,172.97471944203247,-0.18005073766501778,0.1686707533701849,0.3997733084714465,0,0,0
547,112.76876229612763,-7137.886125861191,176.96232449497646,-0.17241095782472807,0.1724703540756317,0.39773997886338774,0,0,0
548,111.08293546986583,-7136.143111357913,180.92936494803183,-0.16475114229393673,0.17610502238102155,0.39566042832356674,0,0,0
549,109.47380326938678,-7134.364576601504,184.87537979572815,-0.15707218121150274,0.17957433590549096,0.39353489851429724,0,0,0
550,107.94155269019907,-7132.552177171634,188.79991047595774,-0.14937496694116892,0.1828778914838763,0.3913636364410942,0,0,0
551,106.48636179348144,-7130.7075725833465,192.70250092326478,-0.1416603939678612,0.18601530521356505,0.3891468944239692,0,0,0
552,105.10839968539044,-7128.832426094213,196.58269762184406,-0.13392935879374165,0.18898621249910894,0.3868849300681091,0,0,0
553,103.80782649740884,-7126.928404511045,200.4400496582437,-0.1261827598340268,0.191790268094593,0.3845780062339394,0,0,0
554,102.58479336773688,-7124.9971779962,204.27410877376522,-0.1184214973125838,0.19442714614375634,0.38222639100657807,0,0,0
555,101.4394424237287,-7123.040419873489,208.08442941655522,-0.11064647315731649,0.1968965402178594,0.3798303576646813,0,0,0
556,100.37190676537585,-7121.059806433723,211.87056879338252,-0.10285859089535318,0.19919816335129387,0.37739018464868634,0,0,0
557,99.3823104498399,-7119.0570167399155,215.63208692109455,-0.09505875554804888,0.20133174807493054,0.37490615552845397,0,0,0
558,98.47076847703588,-7117.033732432157,219.36854667774753,-0.08724787352581367,0.20329704644720167,0.3723785589703154,0,0,0
559,97.63738677626824,-7114.991637532196,223.07951385340374,-0.07942685252277974,0.20509383008291396,0.36980768870352654,0,0,0
560,96.882262193921,-7112.9324182477385,226.76455720059064,-0.07159660141131925,0.20672189017978895,0.36719384348613404,0,0,0
561,96.20548248220324,-7110.857762776496,230.42324848441578,-0.06375803013642525,0.20818103754272776,0.36453732707025704,0,0,0
562,95.60712628895158,-7108.769361110005,234.05516253233134,-0.055912049609967984,0.20947110260579715,0.36183844816678834,0,0,0
563,95.08726314849058,-7106.66890483723,237.65987728354312,-0.048059571604838765,0.2105919354519347,0.35909752040951953,0,0,0
564,94.64595347355221,-7104.55808694799,241.23697383805765,-0.04020150864899387,0.2115434058303704,0.3563148623186939,0,0,0
565,94.28324854825539,-7102.438601636215,244.7860365053622,-0.03233877391941063,0.21232540317176307,0.3534907972639916,0,0,0
566,93.99919052214626,-7100.312144103067,248.30665285273167,-0.024472281135968162,0.21293783660104942,0.350625653426951,0,0,0
567,93.79381240530012,-7098.180410359943,251.79841375315695,-0.016602944455264928,0.21338063494800455,0.3477197637628315,0,0,0
568,93.66713806448526,-7096.045097031382,255.26091343288914,-0.008731678364385613,0.2136537467555126,0.34477346596192066,0,0,0
569,93.6191822203895,-7093.907901157902,258.6937495185941,-0.0008593975746295692,0.2137571402855465,0.341787102410292,0,0,0
570,93.64995044590952,-7091.770519998792,262.0965230841117,0.007012983084786796,0.2136908035228562,0.3387610201500163,0,0,0
571,93.75943916550317,-7089.634650834871,265.4688386968149,0.01488454877304133,0.21345474417636498,0.3356955708388326,0,0,0
572,93.94763565560503,-7087.5019907712485,268.8103044635621,0.022754384744018797,0.2130489896782736,0.33259111070928216,0,0,0
573,94.214518046105,-7085.374236540113,272.120532076239,0.03062157645261253,0.21247358718087242,0.3294480005273111,0,0,0
574,94.56005532288981,-7083.253084303547,275.3991368568833,0.038485209661002724,0.21172860355106188,0.3262666055503463,0,0,0
575,94.98420733144711,-7081.140229456427,278.6457378023876,0.04634437054489903,0.21081412536258198,0.32304729548484923,0,0,0
576,95.48692478153181,-7079.037366429393,281.8599576287757,0.05419814579973508,0.20973025888595168,0.31979044444335253,0,0,0
577,96.068149252894,-7076.946188491951,285.041422815046,0.062045622746802614,0.20847713007611918,0.3164964309009851,0,0,0
578,96.72781320206796,-7074.8683875556935,288.1897636465782,0.0698858894393129,0.20705488455782503,0.31316563765148975,0,0,0
579,97.4658399702213,-7072.805653977687,291.3046142580973,0.07771803476837305,0.20546368760867906,0.30979845176273907,0,0,0
580,98.28214379206335,-7070.759676364036,294.3856126761904,0.08554114856886506,0.20370372413995375,0.306395264531755,0,0,0
581,99.17662980581191,-7068.732141373653,297.4324008613715,0.09335432172521503,0.20177519867509588,0.3029564714392362,0,0,0
582,100.14919406421703,-7066.724733522253,300.4446247496885,0.10115664627704055,0.19967833532595905,0.2994824721036002,0,0,0
583,101.19972354664056,-7064.7391349865975,303.42193429386884,0.10894721552466378,0.1974133777667599,0.2959736702345436,0,0,0
584,102.3280961721902,-7062.777025409012,306.363983503998,0.11672512413447807,0.194980589205761,0.2924304735861278,0,0,0
585,103.53418081390639,-7060.840081702196,309.2704304877267,0.12448946824415572,0.1923802523546837,0.28885329390939424,0,0,0
586,104.81783731400039,-7058.929977854348,312.14093749000176,0.1322393455676849,0.18961266939585447,0.28524254690451517,0,0,0
587,106.17891650014191,-7057.048384734639,314.97517093231636,0.13997385550022332,0.18667816194708872,0.28159865217248575,0,0,0
588,107.61726020279426,-7055.196969899036,317.77280145147466,0.14769209922275653,0.1835770710243158,0.2779220331663625,0,0,0
589,109.13270127359502,-7053.377397396523,320.5335039378669,0.15539317980654874,0.18030975700195007,0.2742131171420543,0,0,0
590,110.7250636047802,-7051.591327575718,323.2569575732499,0.16307620231737385,0.17687659957101198,0.2704723351086717,0,0,0
591,112.39416214964955,-7049.840416891933,325.94284586802917,0.1707402739195149,0.17327799769500482,0.26670012177843944,0,0,0
592,114.1398029440706,-7048.126317714671,328.5908566980377,0.17838450397951947,0.16951436956355143,0.2628969155161793,0,0,0
593,115.96178312901903,-7046.45067813561,331.2006823408076,0.1860080041696992,0.1655861525437969,0.2590631582883679,0,0,0
594,117.85989097415272,-7044.815141777082,333.77201951133014,0.1936098885713615,0.1614938031295826,0.25519929561177673,0,0,0
595,119.83390590241669,-7043.221347601066,336.30456939730027,0.20118927377776105,0.15723779688839756,0.25130577650169866,0,0,0
596,121.8835985156761,-7041.670929718726,338.79803769384125,0.2087452789967597,0.15281862840611318,0.24738305341976863,0,0,0
597,124.0087306213744,-7040.165517200517,341.2521346377054,0.21627702615318226,0.14823681122950808,0.24343158222138342,0,0,0
598,126.20905526021339,-7038.706733886866,343.6665750409474,0.22378363999085665,0.14349287780658931,0.23945182210272728,0,0,0
599,128.48431673485211,-7037.296198199472,346.0410783240654,0.2312642481743266,0.13858737942471716,0.23544423554740926,0,0,0
600,130.83425063962116,-7035.935522953232,348.37536854860696,0.2387179813902246,0.13352088614654065,0.2314092882727184,0,0,0
601,133.25858389124897,-7034.626315168812,350.6691744492357,0.24614397344829414,0.12829398674375114,0.22734744917550326,0,0,0
602,135.75703476059655,-7033.3701758859,352.92222946525453,0.25354136138204847,0.12290728862866189,0.223259190277682,0,0,0
603,138.32931290539688,-7032.168699977153,355.1342717715826,0.2609092855490552,0.11736141778362125,0.21914498667138918,0,0,0
604,140.9751194039953,-7031.023475962856,357.3050443091814,0.2682468897308342,0.11165701868826795,0.21500531646376572,0,0,0
605,143.69414679008688,-7029.936085826322,359.4342948149278,0.27555332123235815,0.10579475424463687,0.21084066072139873,0,0,0
606,146.4860790884467,-7028.908104830051,361.52177585092863,0.28282773098114294,0.09977530570012383,0.20665150341441724,0,0,0
607,149.35059185164906,-7027.9411013326735,363.56724483327577,0.2900692736259177,0.09359937256831866,0.2024383313602505,0,0,0
608,152.28735219777107,-7027.036636606687,365.57046406023625,0.29727710763486215,0.08726767254771539,0.19820163416705552,0,0,0
609,155.29601884907663,-7026.196264657031,367.5312007398753,0.30445039539339985,0.08078094143830937,0.1939419041768202,0,0,0
610,158.37624217167578,-7025.421532040489,369.449227017109,0.31158830330153686,0.0741399330560907,0.18965963640814884,0,0,0
611,161.52766421615542,-7024.713977685971,371.324320000183,0.31869000187073326,0.06734541914544412,0.1853553284987365,0,0,0
612,164.74991875917615,-7024.075132715674,373.1562617865744,0.32575466582029705,0.06039818928946538,0.18102948064753915,0,0,0
613,168.0426313460307,-7023.50652026715,374.94483948831424,0.33278147417328935,0.05329905081820472,0.17668259555664603,0,0,0
614,171.40541933415892,-7023.0096553163075,376.68984525672676,0.33976961035192904,0.04604882871484786,0.17231517837286117,0,0,0
615,174.83789193761422,-7022.586044501356,378.3910763065833,0.34671826227248653,0.03864836551984563,0.16792773662900087,0,0,0
616,178.3396502724764,-7022.23718594772,380.0483349396678,0.353626622439655,0.03109852123300323,0.16352078018491384,0,0,0
617,181.9102874032056,-7021.964569093946,381.6614285677512,0.3604938880403886,0.02340017321354062,0.15909482116823098,0,0,0
618,185.54938838993166,-7021.769674518615,383.2301697349717,0.3673192610371966,0.01555421607813553,0.15465037391485154,0,0,0
619,189.25653033667402,-7021.653973768286,384.7543761396188,0.3741019482608822,0.007561561596961036,0.1501879549091727,0,0,0
620,193.03128244048582,-7021.618929186489,386.23387065531864,0.3808411615027162,-0.0005768614122702662,0.1457080827240695,0,0,0
621,196.87320604151728,-7021.665993743791,387.6684813516174,0.38753611760603346,-0.00886010719224316,0.14121127796063201,0,0,0
622,200.7818546739916,-7021.79661086894,389.05804151396137,0.39418603855724316,-0.01728721315594524,0.13669806318766695,0,0,0
623,204.75677411808852,-7022.012214281134,390.4023896630704,0.4007901515762406,-0.025857199998528105,0.13216896288097035,0,0,0
624,208.79750245272857,-7022.314227823406,391.70136957370346,0.40734768920621117,-0.03456907181111132,0.12762450336237902,0,0,0
625,212.90357010925243,-7022.704065297163,392.95483029281337,0.41385788940281587,-0.04342181619651588,0.123065212738607,0,0,0
626,217.07449992598902,-7023.183130297884,394.1626261570888,0.42031999562274736,-0.05241440438691384,0.11849162083987508,0,0,0
627,221.309807203706,-7023.752816052019,395.3246168098818,0.42673325691164726,-0.06154579136338025,0.11390425915833968,0,0,0
628,225.60899976193596,-7024.414505255074,396.4406672175181,0.43309692799137367,-0.07081491597733372,0.10930366078632875,0,0,0
629,229.9715779961724,-7025.169569910936,397.5106476849899,0.4394102693466091,-0.08022070107385132,0.10469036035439169,0,0,0
630,234.39703493592813,-7026.019371172432,398.534433871027,0.44567254731079886,-0.08976205361684358,0.10006489396917051,0,0,0
631,238.88485630364968,-7026.965259183152,399.51190680254643,0.4518830341514095,-0.09943786481607507,0.09542779915109947,0,0,0
632,243.43452057448107,-7028.008572920546,400.44295288847866,0.458041008154498,-0.10924701025601564,0.09077961477194041,0,0,0
633,248.0454990368696,-7029.150640040327,401.32746393296725,0.4641457537085811,-0.11918835002650761,0.08612088099216103,0,0,0
634,252.71725585400677,-7030.392776722186,402.16533714794264,0.47019656138779603,-0.12926072885523343,0.08145213919816345,0,0,0
635,257.4492481260975,-7031.7362875168365,402.9564751650669,0.47619272803434193,-0.13946297624196868,0.07677393193937027,0,0,0
636,262.24092595344956,-7033.182465194418,403.7007860470486,0.48213355684019316,-0.14979390659460456,0.07208680286517548,0,0,0
637,267.0917325003773,-7034.732590594263,404.3981832983271,0.4880183574280744,-0.16025231936692433,0.06739129666176759,0,0,0
638,272.0011040599105,-7036.387932476049,405.04858587512393,0.4938464459316891,-0.17083699919811746,0.0626879589888322,0,0,0
639,276.9684701193024,-7038.149747372364,405.6519181948606,0.4996171450751902,-0.1815467160540154,0.05797733641614148,0,0,0
640,281.99325342632824,-7040.019279442679,406.2081101449424,0.5053297842518862,-0.1923802253700325,0.05325997636003793,0,0,0
641,287.07487005636716,-7041.9977603287725,406.71709709090567,0.5109836996021714,-0.20333626819579548,0.048536427019819674,0,0,0
642,292.2127294802595,-7044.0864090115965,407.1788198839293,0.516578234090672,-0.2144135713414448,0.043807237314034846,0,0,0
643,297.4062346329314,-7046.286431669623,407.593224867708,0.5221127375826002,-0.22561084752559055,0.039072956816692345,0,0,0
644,302.65478198277924,-7048.599021538677,407.96026388468783,0.5275865669193051,-0.2369267955249061,0.034334135693396425,0,0,0
645,307.9577616018053,-7051.025358773269,408.2798942816626,0.5329990859930134,-0.2483601003253418,0.029591324637412583,0,0,0
646,313.31455723649697,-7053.566610309449,408.5520789147304,0.5383496658207512,-0.2599094332749414,0.024845074805672045,0,0,0
647,318.7245463794407,-7056.2239297292035,408.7767861536099,0.5436376846174371,-0.2715734522382433,0.020095937754722456,0,0,0
648,324.18710034166304,-7058.998457126396,408.9539898853167,0.5488625278681395,-0.28335080175224836,0.015344465376632069,0,0,0
649,329.70158432568985,-7061.891318974277,409.0836695171971,0.5540235883994882,-0.29524011318393717,0.010591209834854972,0,0,0
650,335.2673574993155,-7064.903627994579,409.16580997932175,0.5591202664502339,-0.3072400048893172,0.005836723500064774,0,0,0
651,340.88377307007323,-7068.036483028209,409.2004017262366,0.5641519697409457,-0.3193490823739822,0.001081558885964202,0,0,0
652,346.55017836039815,-7071.2909689075495,409.18744073807215,0.5691181135428388,-0.33156593845516485,-0.003673731414921908,0,0,0
653,352.26591488347435,-7074.668156330398,409.1269285210108,0.5740181207457257,-0.343889153425264,-0.0084285947954628,0,0,0
654,358.0303184197568,-7078.169101735537,409.0188721071118,0.5788514219250812,-0.3563172952168273,-0.013182478698139667,0,0,0
655,363.8427190941595,-7081.794847179967,408.86328405349377,0.5836174554082152,-0.36884891956897026,-0.01793483067925776,0,0,0
656,369.7024414539013,-7085.546420217814,408.66018244087576,0.5883156673395432,-0.3814825701952121,-0.022685098473145277,0,0,0
657,375.6088045469992,-7089.424833780912,408.40959087147604,0.5929455117449499,-0.39421677895270946,-0.027432730056331553,0,0,0
658,381.561122001401,-7093.4310860610985,408.1115384662692,0.5975064505952361,-0.40705006601286753,-0.032177173711697114,0,0,0
659,387.55870210474814,-7097.566160394211,407.7660598616022,0.6019979538686424,-0.41998094003330927,-0.03691787809258812,0,0,0
660,393.60084788475865,-7101.831025145815,407.37319520516905,0.6064194996124426,-0.4330078983311829,-0.04165429228688776,0,0,0
661,399.6868571902216,-7106.226633598674,406.9329901513456,0.610770574003599,-0.4461294270577869,-0.04638586588103716,0,0,0
662,405.8160227725933,-7110.753923841966,406.445495855884,0.6150506714084737,-0.45934400137449266,-0.05111204902399834,0,0,0
663,411.987632368186,-7115.413818662271,405.9107689699679,0.6192592944415871,-0.4726500856299445,-0.055832292491151805,0,0,0
664,418.200968780939,-7120.2072254363375,405.32887163362886,0.6233959540234191,-0.4860461335385159,-0.06054604774812136,0,0,0
665,424.45530996576355,-7125.13503602563,404.69987146852566,0.627460169437244,-0.49953058836000175,-0.06525276701451868,0,0,0
666,430.7499291124508,-7130.198126672696,404.0238415700855,0.6314514683849947,-0.5131018830805255,-0.06995190332760026,0,0,0
667,437.08409473013353,-7135.397357899331,403.30086049901007,0.6353693870421472,-0.52675844059464,-0.0746429106058294,0,0,0
668,443.45707073229204,-7140.733574406582,402.53101227214586,0.6392134701116217,-0.5404986738886014,-0.0793252437123357,0,0,0
669,449.8681165222939,-7146.207604976586,401.71438635272074,0.642983270876692,-0.554320986224794,-0.08399835851826487,0,0,0
670,456.316487079458,-7151.820262376255,400.8510776399475,0.6466783512528981,-0.5682237713272856,-0.08866171196601136,0,0,0
671,462.8014330456324,-7157.572343262832,399.9411864579958,0.650298281838955,-0.5822054135684913,-0.09331476213232642,0,0,0
672,469.32220081227655,-7163.464628091302,398.98481854433345,0.6538426419666538,-0.5962642881569234,-0.09795696829129452,0,0,0
