Step,p0,p1,p2,v0,v1,v2,f0,f1,f2
1796,8.526892197194243,3.5132546386777155,4.8443921714394245,-0.0018638184102687993,0.016263150268304334,0.0015014425008396655,0,0,0
1797,8.52660786759812,3.5136645762397904,4.8455969656074815,-0.0018623787725403204,0.016263209145832784,0.0015025791997869953,0,0,0
1798,8.526323607248747,3.514074449115876,4.84680189044628,-0.0018609393192807607,0.016263267766516272,0.0015037162049505999,0,0,0
1799,8.526039416238227,3.5144842568475623,4.848006946002963,-0.0018595000496201255,0.016263326129664357,0.0015048535165130314,0,0,0
1800,8.525755294349683,3.5148939998562017,4.849212132552959,-0.001858060964317354,0.016263384236076185,0.0015059911341907856,0,0,0
1801,8.525471241675117,3.5153036776833546,4.850417450143376,-0.0018566220631436388,0.016263442084870905,0.0015071290580326588,0,0,0
1802,8.525187259093181,3.515713290589972,4.851622898776031,-0.0018551833462004171,0.016263499676964128,0.0015082672880941343,0,0,0
1803,8.524903345621652,3.5161228385272256,4.8528284783152165,-0.0018537448134609107,0.01626355701134208,0.0015094058241551707,0,0,0
1804,8.524619501286281,3.516532321259881,4.8540341888080265,-0.0018523064654413287,0.016263614088800157,0.0015105446662008238,0,0,0
1805,8.524335726877908,3.5169417390228093,4.855240030713135,-0.0018508683020041225,0.016263670909527905,0.0015116838141750898,0,0,0
1806,8.524052021590789,3.5173510913338317,4.85644600366622,-0.0018494303228826056,0.016263727472506935,0.0015128232680520159,0,0,0
1807,8.523768385274089,3.517760378391033,4.857652107942615,-0.0018479925286297967,0.016263783778597576,0.0015139630277228374,0,0,0
1808,8.523484817997442,3.5181695999722136,4.8588583433611,-0.0018465549188304404,0.01626383982784722,0.0015151030932511716,0,0,0
1809,8.52320131967623,3.5185787560522406,4.860064710196984,-0.0018451174937199409,0.016263895619312997,0.0015162434645024175,0,0,0
1810,8.52291789031383,3.518987846632118,4.861271208269038,-0.0018436802533690817,0.016263951153846722,0.001517384141476399,0,0,0
1811,8.522634529869618,3.5193968716997825,4.862477837624293,-0.001842243197981759,0.01626400643043903,0.0015185251239826058,0,0,0
1812,8.522351239244442,3.519805831279891,4.863684598493789,-0.0018408063277119424,0.01626406145101454,0.001519666412140489,0,0,0
1813,8.522068016647276,3.5202147248405313,4.864891490556609,-0.0018393696419921584,0.016264116212749646,0.001520808005804385,0,0,0
1814,8.521784863743665,3.5206235528763505,4.866098514456115,-0.0018379331417059002,0.016264170718449836,0.0015219499049292226,0,0,0
1815,8.521501779595576,3.5210323153516456,4.867305669827049,-0.001836496826816098,0.016264224967028538,0.0015230921093501895,0,0,0
1816,8.52121876341981,3.52144101154805,4.868512956531983,-0.0018350606966122528,0.016264278956726275,0.0015242346192166259,0,0,0
1817,8.520935815984528,3.521849641936582,4.869720374802107,-0.0018336247516701337,0.016264332689342405,0.0015253774343529875,0,0,0
1818,8.520652938190388,3.522258206541847,4.870927924869005,-0.0018321889925149628,0.016264386165742557,0.0015265205546881318,0,0,0
1819,8.520370128246531,3.522666704831977,4.872135606410506,-0.001830753418207941,0.01626443938416215,0.0015276639802670826,0,0,0
1820,8.520087387818055,3.5230751373014884,4.873343420071091,-0.001829318030014476,0.016264492346344486,0.0015288077109094492,0,0,0
1821,8.519804716033402,3.5234835036915384,4.874551365484875,-0.001827882826994959,0.016264545050522286,0.0015299517466602671,0,0,0
1822,8.519522112851835,3.5238918039900287,4.875759442698789,-0.0018264478098708639,0.016264597497429974,0.00153109608732837,0,0,0
1823,8.519239578298874,3.524300037961657,4.876967651759758,-0.0018250129782584744,0.016264649687181446,0.0015322407330336215,0,0,0
1824,8.518957111348136,3.52470820554448,4.87817599275766,-0.0018235783323647156,0.01626470161876937,0.0015333856835100127,0,0,0
1825,8.518674713885673,3.5251163068128695,4.87938446588154,-0.001822143872564737,0.016264753294049746,0.0015345309389626972,0,0,0
1826,8.518392384973865,3.525524341731247,4.88059307076501,-0.0018207095983378777,0.016264804711130863,0.0015356764992160202,0,0,0
1827,8.518110123652638,3.5259323100144795,4.881801807497619,-0.0018192755099337504,0.01626485586994148,0.0015368223641237726,0,0,0
1828,8.517827930711624,3.526340211897079,4.88301067653972,-0.0018178416076979128,0.016264906771476427,0.0015379685336406623,0,0,0
1829,8.517545806220715,3.526748047156922,4.884219677710013,-0.001816407891439582,0.016264957415716434,0.0015391150078414768,0,0,0
1830,8.517263750183606,3.5271558157951053,4.885428810827208,-0.00181497436139769,0.016265007802514633,0.0015402617866356195,0,0,0
1831,8.516981761595598,3.5275635175132445,4.886638076208544,-0.001813541017369965,0.01626505793106108,0.0015414088699220833,0,0,0
1832,8.516699842276271,3.527971152608851,4.88784747404444,-0.0018121078594643756,0.01626510780234236,0.001542556257775711,0,0,0
1833,8.516417990413458,3.528378720786616,4.889057003781662,-0.0018106748880851828,0.016265157416016682,0.0015437039499299422,0,0,0
1834,8.516136206818194,3.5287862220445243,4.890266666109221,-0.001809242103123616,0.016265206772340893,0.001544851946459588,0,0,0
1835,8.515854491494164,3.529193656383671,4.891476460845795,-0.0018078095046049618,0.016265255871231583,0.0015460002473193203,0,0,0
1836,8.51557284357042,3.5296010235453923,4.892686387623651,-0.0018063770925346018,0.016265304712538318,0.001547148852463805,0,0,0
1837,8.515291263902453,3.5300083235408817,4.893896446903931,-0.0018049448669857512,0.016265353296388053,0.001548297761866752,0,0,0
1838,8.51500975238305,3.5304155565811772,4.895106638733426,-0.0018035128279505173,0.01626540162183431,0.0015494469753068248,0,0,0
1839,8.514728308162898,3.5308227221711603,4.896316962972194,-0.0018020809754978751,0.016265449689732397,0.0015505964928589314,0,0,0
1840,8.514446932120508,3.5312298205717405,4.897527419625423,-0.0018006493094140335,0.01626549749919404,0.0015517463144777198,0,0,0
1841,8.5141656241254,3.5316368517441648,4.898738009196074,-0.0017992178307203158,0.016265545051965074,0.0015528964399708764,0,0,0
1842,8.513884384226161,3.532043815702865,4.8999487312747085,-0.001797786538959687,0.016265592347080703,0.0015540468693942355,0,0,0
1843,8.513603212337031,3.532450712422369,4.901159586136165,-0.0017963554341878106,0.01626563938460019,0.0015551976026466684,0,0,0
1844,8.513322107608737,3.532857541407573,4.902370573639959,-0.001794924516158387,0.016265686163574947,0.0015563486397017878,0,0,0
1845,8.513041070919758,3.5332643029193735,4.903581693791759,-0.0017934937854343627,0.0162657326857323,0.001557499980514143,0,0,0
1846,8.512760101243423,3.5336709968957427,4.904792946678944,-0.0017920632417604335,0.016265778949253438,0.0015586516249177756,0,0,0
1847,8.512479199545826,3.534077623137837,4.906004332535438,-0.0017906328852430211,0.016265824955128357,0.0015598035730624191,0,0,0
1848,8.512198364845155,3.53448418159695,4.907215851220319,-0.0017892027161239656,0.016265870703212254,0.0015609558247820531,0,0,0
1849,8.511917598086143,3.5348906723107762,4.908427502739642,-0.0017877727339515612,0.01626591619268752,0.0015621083800403497,0,0,0
1850,8.511636899182784,3.535297095253771,4.909639287368143,-0.0017863429395236937,0.016265961425290496,0.001563261238745978,0,0,0
1851,8.511356267153287,3.5357034503772375,4.910851204964578,-0.0017849133326206816,0.0162660064000647,0.001564414400834312,0,0,0
1852,8.511075702134255,3.5361097372359787,4.912063255347267,-0.0017834839127795483,0.016266051116122945,0.0015655678663995083,0,0,0
1853,8.510795205722097,3.5365159565469964,4.913275439166846,-0.0017820546815151637,0.016266095576083224,0.0015667216351278712,0,0,0
1854,8.510514776126923,3.536922107778709,4.914487756093818,-0.0017806256376187307,0.01626613977731238,0.0015678757070099161,0,0,0
1855,8.510234413419088,3.5373281907091307,4.915700205946498,-0.0017791967813829404,0.016266183720596322,0.0015690300821304853,0,0,0
1856,8.50995411843189,3.537734205585743,4.91691278895964,-0.0017777681130869336,0.016266227405924996,0.0015701847603979942,0,0,0
1857,8.509673890159602,3.5381401521098548,4.918125505447378,-0.0017763396325734956,0.016266270833423826,0.001571339741757138,0,0,0
1858,8.509393729525733,3.538546030555738,4.919338355188611,-0.0017749113400692817,0.016266314002946633,0.0015724950260606087,0,0,0
1859,8.50911363568121,3.5389518404283455,4.9205513380412285,-0.0017734832351254627,0.016266356913604996,0.0015736506133835577,0,0,0
1860,8.508833609413962,3.5393575819616854,4.921764454468351,-0.0017720553185596802,0.01626639956720229,0.001574806503634287,0,0,0
1861,8.508553649742288,3.5397632551070823,4.922977704327635,-0.0017706275903655755,0.01626644196271867,0.0015759626967019032,0,0,0
1862,8.50827375772241,3.5401688596924608,4.924191087398398,-0.0017692000501138554,0.016266484100202774,0.0015771191926711124,0,0,0
1863,8.507993932215856,3.540574395865469,4.925404603994075,-0.0017677726982920276,0.01626652597958855,0.0015782759911987965,0,0,0
1864,8.50771417331402,3.5409798631674887,4.926618254160912,-0.0017663455344799695,0.01626656760005196,0.0015794330924905398,0,0,0
1865,8.507434481895231,3.541385261859373,4.9278320379065015,-0.0017649185592404357,0.01626660896332035,0.0015805904965006396,0,0,0
1866,8.507154857044194,3.541790591669288,4.929045955087977,-0.00176349177231813,0.01626665006844784,0.0015817482030720754,0,0,0
1867,8.506875299482155,3.542195853054321,4.930260006169048,-0.0017620651744872516,0.016266690916301937,0.0015829062119918468,0,0,0
1868,8.506595808471785,3.5426010453097243,4.931474190778661,-0.00176063876486035,0.016266731506048637,0.0015840645235581283,0,0,0
1869,8.506316383860161,3.543006168632969,4.9326885091909825,-0.001759212543662772,0.016266771836748035,0.0015852231375022277,0,0,0
1870,8.506037026637363,3.5434112230752124,4.933902961186144,-0.0017577865116821254,0.016266811910933626,0.001586382053797444,0,0,0
1871,8.505757734856852,3.543816208301237,4.935117546886696,-0.0017563606681454734,0.016266851725045776,0.001587541272276854,0,0,0
1872,8.505478510337255,3.5442211246082738,4.936332266490625,-0.0017549350134653397,0.016266891281878127,0.0015887007930621077,0,0,0
1873,8.505199352117767,3.544625971710973,4.937547120082224,-0.001753509547855961,0.016266930580421182,0.001589860616014629,0,0,0
1874,8.504920260202686,3.545030749610611,4.93876210747973,-0.001752084270847652,0.016266969619789764,0.001591020741023671,0,0,0
1875,8.50464123461707,3.5454354580717498,4.9399772287293064,-0.0017506591829672448,0.01626700840077609,0.0015921811681273417,0,0,0
1876,8.504362276127315,3.5458400975648803,4.94119248406753,-0.0017492342845412826,0.016267046924304782,0.0015933418972049823,0,0,0
1877,8.504083383838841,3.546244667581441,4.9424078735782375,-0.0017478095753783232,0.016267085190435588,0.0015945029282206636,0,0,0
1878,8.503804557867966,3.5466491679130954,4.943623396851748,-0.0017463850551870139,0.016267123197205746,0.001595664261212403,0,0,0
1879,8.503525798889642,3.5470535990031804,4.944839054580717,-0.0017449607245941896,0.016267160946551156,0.0015968258960595253,0,0,0
1880,8.503247106034353,3.547457960593455,4.946054846392839,-0.0017435365833235157,0.016267198437456307,0.0015979878326048277,0,0,0
1881,8.502968479393372,3.5478622522252667,4.947270772334225,-0.0017421126310007652,0.01626723567003227,0.0015991500711007485,0,0,0
1882,8.502689918747036,3.548266474319139,4.948486832678857,-0.0017406888685385456,0.016267272644083806,0.001600312611109813,0,0,0
1883,8.502411424166048,3.54867062665319,4.949703027244939,-0.0017392652955216731,0.0162673093596583,0.0016014754526983742,0,0,0
1884,8.502132995609076,3.5490747092151427,4.950919356078552,-0.0017378419124902426,0.016267345817544042,0.0016026385958850706,0,0,0
1885,8.501854633908517,3.549478722252212,4.952135819417091,-0.0017364187192739256,0.016267382017864457,0.001603802040559318,0,0,0
1886,8.501576338215525,3.5498826652694166,4.9533524171155,-0.0017349957156372843,0.016267417959667744,0.0016049657867499162,0,0,0
1887,8.501298108488735,3.550286538254472,4.954569149219837,-0.0017335729018278818,0.016267453642880306,0.001606129834308518,0,0,0
1888,8.50101994468677,3.55069034119509,4.955786015776148,-0.001732150277891151,0.016267489067488598,0.0016072941831890859,0,0,0
1889,8.500741846768241,3.5510940740789776,4.9570030168304715,-0.0017307278436592198,0.016267524233542406,0.0016084588333923815,0,0,0
1890,8.500463813884396,3.551497736411184,4.958220152237016,-0.0017293055993576516,0.016267559140901767,0.0016096237848447284,0,0,0
1891,8.500185847674839,3.5519013289215335,4.959437422425339,-0.0017278835455458964,0.01626759379049503,0.0016107890373784632,0,0,0
1892,8.499907946417174,3.552304850855614,4.960654827057714,-0.00172646168128309,0.016267628180558245,0.0016119545911159677,0,0,0
1893,8.499630110831276,3.5527083026701014,4.961872366599782,-0.0017250400075560105,0.016267662311895796,0.0016131204457957812,0,0,0
1894,8.499352341100334,3.553111683933637,4.963090040641886,-0.0017236185239155584,0.016267696184489283,0.0016142866015038154,0,0,0
1895,8.499074637070589,3.5535149948434377,4.9643078494578345,-0.0017221972306999827,0.016267729799262796,0.0016154530581748618,0,0,0
1896,8.498796998746682,3.5539182354008827,4.965525792865797,-0.0017207761281359496,0.016267763156073103,0.0016166198156602435,0,0,0
1897,8.49851942612751,3.5543214051198793,4.966743871367354,-0.001719355215575104,0.016267796253366888,0.0016177868741103218,0,0,0
1898,8.498241919131251,3.5547245044618925,4.967962084552855,-0.0017179344937220669,0.016267829091731866,0.0016189542332910522,0,0,0
1899,8.497964477736582,3.555127533177707,4.969180432696051,-0.0017165139629229473,0.016267861673038547,0.0016201218931667706,0,0,0
1900,8.497687101901986,3.5555304912549923,4.97039891584288,-0.0017150936226939092,0.016267893995533057,0.0016212898536356922,0,0,0
1901,8.497409791605993,3.5559333784444895,4.9716175342670486,-0.0017136734731102742,0.01626792605926881,0.0016224581147820116,0,0,0
1902,8.497132546899504,3.5563361947613195,4.97283628755891,-0.0017122535139514298,0.016267957864159546,0.0016236266765510571,0,0,0
1903,8.49685536682139,3.556738939920033,4.974055175799041,-0.0017108337454880126,0.016267989410127786,0.0016247955389051755,0,0,0
1904,8.496578253010576,3.5571416146502566,4.975274199419479,-0.0017094141687174294,0.016268020698920558,0.0016259647014622446,0,0,0
1905,8.496301204730992,3.5575442182476227,4.976493358045333,-0.001707994782718763,0.016268051728765033,0.0016271341645310467,0,0,0
1906,8.496024220955178,3.5579467506498674,4.977712651756843,-0.0017065755877419132,0.016268082499589873,0.0016283039278877916,0,0,0
1907,8.495747302514893,3.558349212104014,4.978932080793095,-0.0017051565843241435,0.016268113012257113,0.001629473991438951,0,0,0
1908,8.495470449501104,3.558751602151316,4.980151645199954,-0.0017037377713380803,0.016268143265203993,0.0016306443553738904,0,0,0
1909,8.495193660912792,3.5591539209802447,4.9813713446018175,-0.0017023191496906885,0.016268173258961093,0.0016318150193550614,0,0,0
1910,8.49491693760153,3.5595561686008264,4.982591179465798,-0.0017009007195002651,0.01626820299459072,0.001632985983402573,0,0,0
1911,8.494640278718755,3.5599583445181633,4.9838111496438104,-0.0016994824805313033,0.016268232471141095,0.0016341572475448846,0,0,0
1912,8.49436368601576,3.5603604492523746,4.985031255341699,-0.0016980644331527823,0.01626826169047004,0.0016353288117830582,0,0,0
1913,8.494087157658024,3.5607624822586246,4.9862514964450755,-0.0016966465770747766,0.016268290650696127,0.001636500675967866,0,0,0
1914,8.4938106944108,3.5611644440070673,4.987471873193667,-0.0016952289127905459,0.016268319351745705,0.0016376728398833995,0,0,0
1915,8.49353429634526,3.5615663342759585,4.988692385405565,-0.001693811440368425,0.0162683477944713,0.0016388453036053916,0,0,0
1916,8.493257962546663,3.561968152793631,4.989913032932159,-0.0016923941593501959,0.016268375977987286,0.0016400180670793135,0,0,0
1917,8.492981693866197,3.5623698995699944,4.991133816241157,-0.0016909770700329267,0.016268403902354133,0.0016411911302861072,0,0,0
1918,8.492705490242496,3.562771574829707,4.9923547351506405,-0.0016895601727017961,0.016268431568359974,0.0016423644931046007,0,0,0
1919,8.492429350846757,3.563173177840859,4.993575789739355,-0.0016881434671287754,0.016268458975126653,0.0016435381555823133,0,0,0
1920,8.492153275571013,3.5635747088142677,4.994796980052754,-0.001686726953360793,0.01626848612264019,0.0016447121175980643,0,0,0
1921,8.491877266166304,3.563976168269973,4.996018306298441,-0.0016853106317209641,0.016268513011823242,0.0016458863791054274,0,0,0
1922,8.491601320798159,3.564377555663156,4.997239768360101,-0.0016838945019649462,0.01626853964172961,0.0016470609400023877,0,0,0
1923,8.491325439537908,3.56477887077212,4.998461366055495,-0.0016824785643170402,0.016268566012216767,0.001648235800214054,0,0,0
1924,8.49104962317006,3.565180113829856,4.99968309985293,-0.0016810628191904762,0.016268592125208186,0.0016494109598527392,0,0,0
1925,8.490773871699623,3.565581284837851,5.0009049695704615,-0.0016796472662820448,0.01626861797882049,0.0016505864187131485,0,0,0
1926,8.490498184211955,3.565982383524466,5.002126975058385,-0.0016782319056054431,0.016268643572976634,0.0016517621766931798,0,0,0
1927,8.490222561557674,3.566383409899443,5.003349116785262,-0.0016768167375034702,0.01626866890867226,0.0016529382338210724,0,0,0
1928,8.489947002755805,3.566784363914326,5.004571394601159,-0.0016754017620144366,0.016268693985823025,0.0016541145900311057,0,0,0
1929,8.489671508750588,3.567185245606662,5.0057938085195275,-0.0016739869786858896,0.016268718803611533,0.0016552912452881356,0,0,0
1930,8.489396078561137,3.567586054928019,5.007016358390229,-0.001672572388465779,0.016268743362632027,0.001656468199438656,0,0,0
1931,8.489120713151088,3.567986791678825,5.008239044454546,-0.0016711579907419012,0.016268767663139172,0.0016576454525622727,0,0,0
1932,8.48884541149259,3.5683874557966986,5.009461866789736,-0.0016697437857404616,0.016268791704119916,0.001658823004497605,0,0,0
1933,8.4885701736571,3.568788047059982,5.010684825213524,-0.001668329772787462,0.01626881548474975,0.001660000855312975,0,0,0
1934,8.488295000475588,3.5691885657154643,5.011907919967461,-0.0016669159533637945,0.016268839007507967,0.0016611790048181813,0,0,0
1935,8.488019890986445,3.569589011477557,5.013131151128466,-0.0016655023265826866,0.01626886227076331,0.0016623574531179329,0,0,0
1936,8.487744845241952,3.5699893843617883,5.014354518286655,-0.0016640888928967147,0.016268885275178346,0.0016635362000065683,0,0,0
1937,8.487469863039898,3.570389684550983,5.015578021942532,-0.0016626756520890583,0.0162689080190716,0.0016647152453146935,0,0,0
1938,8.48719494539075,3.5707899118594777,5.016801662110415,-0.0016612626045511595,0.016268930505170066,0.0016658945892411132,0,0,0
1939,8.486920091379979,3.5711900660156672,5.018025438639184,-0.001659849749980228,0.016268952731593192,0.0016670742315800897,0,0,0
1940,8.486645301791205,3.5715901472522753,5.01924935199851,-0.0016584370887437073,0.016268974699329298,0.0016682541723960804,0,0,0
1941,8.486370576610534,3.571990155808062,5.020473401778819,-0.0016570246215202207,0.01626899640897382,0.001669434411415936,0,0,0
1942,8.486095914136325,3.5723900906918913,5.021697587859222,-0.00165561234689331,0.016269017858031136,0.0016706149487755468,0,0,0
1943,8.485821315958354,3.5727899526187916,5.022921910906462,-0.0016542002661843573,0.01626903904917669,0.0016717957843128523,0,0,0
1944,8.485546781275621,3.573189741107994,5.024146370541306,-0.0016527883786651065,0.01626905998058042,0.0016729769181040072,0,0,0
1945,8.485272310871457,3.5735894563921375,5.02537096723385,-0.0016513766851403617,0.016269080654049514,0.0016741583499985918,0,0,0
1946,8.48499790392595,3.57398909822772,5.026595700377114,-0.0016499651848627765,0.01626910106768373,0.0016753400799980353,0,0,0
1947,8.484723560349925,3.5743886665882547,5.027820570243867,-0.0016485538783239033,0.016269121221412882,0.001676522107959192,0,0,0
1948,8.484449280167738,3.574788161238095,5.029045576879319,-0.001647142765601335,0.0162691411161626,0.0016777044339026724,0,0,0
1949,8.484175064143594,3.5751875826470823,5.030270720526386,-0.0016457318467613486,0.016269160751986048,0.0016788870577069245,0,0,0
1950,8.483900910556947,3.575586930061351,5.03149600083493,-0.00164432112174986,0.016269180127804653,0.001680069979296085,0,0,0
1951,8.483626820172,3.575986203950744,5.032721418047749,-0.0016429105904200998,0.016269199243734843,0.0016812531985968384,0,0,0
1952,8.483352793079352,3.576385403856405,5.033946972210015,-0.0016415002530726596,0.016269218100636036,0.0016824367157119216,0,0,0
1953,8.483078830043082,3.576784530248137,5.035172663565005,-0.0016400901102340832,0.016269236699373447,0.0016836205304158523,0,0,0
1954,8.48280493021509,3.577183582631184,5.036398491959963,-0.0016386801614098063,0.016269255038123473,0.0016848046427365175,0,0,0
1955,8.482531093553368,3.5775825609930685,5.037624457440029,-0.0016372704066905386,0.01626927311780787,0.0016859890526754466,0,0,0
1956,8.482257319949614,3.5779814655445086,5.038850560050345,-0.001635860846277928,0.01626929093741792,0.0016871737599586305,0,0,0
1957,8.481983609494371,3.5783802958266295,5.040076799836033,-0.0016344514800582688,0.016269308497936084,0.0016883587648411059,0,0,0
1958,8.481709962126905,3.5787790520642777,5.041303176614738,-0.0016330423082468277,0.01626932579922251,0.0016895440670417084,0,0,0
1959,8.481436377709995,3.579177734216699,5.042529690886522,-0.001631633331142633,0.016269342841340028,0.0016907296664650214,0,0,0
1960,8.48116285631544,3.579576342062334,5.043756342469004,-0.0016302245480833463,0.016269359623460676,0.0016919155632359052,0,0,0
1961,8.480889397948829,3.579974875602846,5.044983131179817,-0.001628815959777769,0.016269376146246774,0.0016931017572103923,0,0,0
1962,8.480616002454171,3.580373335034786,5.046210057291507,-0.0016274075662350922,0.016269392408822633,0.0016942882481625976,0,0,0
1963,8.480342669921944,3.580771719899261,5.047437120849149,-0.0016259993673760891,0.01626940841310922,0.0016954750363408228,0,0,0
1964,8.48006940024375,3.5811700304069625,5.048664321897802,-0.0016245913634138076,0.01626942415809445,0.0016966621215261685,0,0,0
1965,8.479796193491518,3.58156826633637,5.049891660255081,-0.0016231835538872178,0.016269439642890543,0.0016978495037395253,0,0,0
1966,8.4795230495754,3.5819664276607983,5.051119136193479,-0.0016217759393335088,0.016269454868362527,0.001699037182885269,0,0,0
1967,8.47924996930684,3.5823645148641203,5.0523467497301136,-0.0016203685204826536,0.016269469835239334,0.0017002251587441926,0,0,0
1968,8.478976950936518,3.582762526941043,5.053574500965944,-0.0016189612961980677,0.016269484541966847,0.0017014134314538173,0,0,0
1969,8.478703995323713,3.5831604643896453,5.054802389690551,-0.0016175542672006655,0.016269498989200847,0.0017026020008504281,0,0,0
1970,8.478431102444716,3.5835583269600035,5.056030416176367,-0.0016161474328695977,0.01626951317625274,0.0017037908670592505,0,0,0
1971,8.478158272257343,3.5839561146395886,5.057258580468385,-0.0016147407937095926,0.01626952710392132,0.0017049800299289916,0,0,0
1972,8.477885504767327,3.584353827430105,5.058486882384198,-0.001613334350216332,0.01626954077293222,0.0017061694893637782,0,0,0
1973,8.477612799012643,3.5847514650458403,5.059715321996082,-0.0016119281019173024,0.016269554181531132,0.001707359245316487,0,0,0
1974,8.477340156742928,3.5851490280064193,5.060943899521737,-0.0016105220493705717,0.016269567331519717,0.001708549297628959,0,0,0
1975,8.477067576996067,3.585546516026103,5.062172615033512,-0.0016091161923742277,0.016269580222012067,0.0017097396463095797,0,0,0
1976,8.47679505805237,3.5859439283512797,5.063401468175538,-0.0016077105304137707,0.0162695928511176,0.001710930291385983,0,0,0
1977,8.476522602467007,3.5863412659836915,5.064630459366311,-0.0016063050643273864,0.016269605221576437,0.0017121212326252314,0,0,0
1978,8.476250208538575,3.586738527932273,5.06585958847723,-0.0016048997936433758,0.016269617331561136,0.0017133124702407455,0,0,0
1979,8.475977877078467,3.5871357146808838,5.067088855526262,-0.001603494718843343,0.0162696291818744,0.0017145040038950715,0,0,0
1980,8.475705608062635,3.587532825979499,5.068318260785695,-0.0016020898400489444,0.016269640773504658,0.0017156958337202896,0,0,0
1981,8.47543340149692,3.587929861829854,5.0695478040730775,-0.001600685156766094,0.016269652104625193,0.0017168879596692378,0,0,0
1982,8.475161256401057,3.588326822183702,5.070777485232316,-0.001599280669279614,0.01626966317602721,0.001718080381619976,0,0,0
1983,8.474889173670869,3.5887237070642106,5.07200730450912,-0.001597876377841834,0.016269673987708615,0.0017192730994399993,0,0,0
1984,8.474617153215863,3.5891205164445057,5.073237262175712,-0.00159647228278857,0.0162696845405942,0.001720466113137564,0,0,0
1985,8.474345194122026,3.5895172500531327,5.074467358075653,-0.0015950683836147043,0.016269694832863512,0.001721659422609915,0,0,0
1986,8.47407329733327,3.589913907927544,5.075697592227582,-0.0015936646806214802,0.016269704865372814,0.0017228530278845665,0,0,0
1987,8.4738014628073,3.590310490055177,5.076927964676367,-0.0015922611738533126,0.016269714638108848,0.0017240469289142558,0,0,0
1988,8.47352969045349,3.590706996409118,5.078158475694167,-0.0015908578635763077,0.016269724151068372,0.0017252411255469946,0,0,0
1989,8.473257979406199,3.5911034267322797,5.079389124896806,-0.0015894547495696378,0.016269733404168138,0.0017264356177291893,0,0,0
1990,8.472986329574796,3.591499780997747,5.080619912556117,-0.00158805183187583,0.016269742396522558,0.0017276304054752811,0,0,0
1991,8.472714741951544,3.5918960592573272,5.081850838463928,-0.0015866491107861497,0.016269751129863765,0.0017288254886955,0,0,0
1992,8.47244321639734,3.592292261469711,5.083081903119651,-0.0015852465861392333,0.016269759603442565,0.0017300208673980534,0,0,0
1993,8.472171752918175,3.592688387636677,5.08431310634079,-0.0015838442581715066,0.016269767817112816,0.0017312165414863044,0,0,0
1994,8.471900350485452,3.5930844376956226,5.08554444819722,-0.0015824421271764231,0.016269775771739013,0.0017324125107826185,0,0,0
1995,8.471629009237828,3.593480411201966,5.086775928506141,-0.0015810401926454542,0.01626978346549874,0.001733608775333683,0,0,0
1996,8.47135772993813,3.59387630862514,5.0880075475144375,-0.0015796384551737075,0.016269790900185616,0.0017348053350728307,0,0,0
1997,8.471086511738807,3.594272129470549,5.0892393050643765,-0.0015782369142546783,0.016269798073979574,0.0017360021899719645,0,0,0
1998,8.470815355468908,3.5946678739844122,5.090471201403022,-0.0015768355704585662,0.016269804988681625,0.0017371993399282123,0,0,0
1999,8.470544260166042,3.595063541880909,5.091703236599673,-0.0015754344235490371,0.016269811642467324,0.0017383967849556562,0,0,0
2000,8.470273226822608,3.59545913321189,5.09293541044707,-0.0015740334736044984,0.01626981803713202,0.001739594525014177,0,0,0
2001,8.470002255281312,3.5958546481735216,5.094167723217201,-0.001572632721070336,0.016269824171670475,0.0017407925598330622,0,0,0
2002,8.469731344694656,3.5962500862712266,5.095400174751787,-0.001571232165602342,0.0162698300470607,0.0017419908896436935,0,0,0
2003,8.469460494905274,3.5966454477011474,5.09663276532247,-0.0015698318075877639,0.016269835661365965,0.0017431895140701344,0,0,0
2004,8.469189706856923,3.597040732500689,5.097865494949618,-0.001568431647149376,0.01626984101644429,0.0017443884331832665,0,0,0
2005,8.4689189787646,3.597435940139727,5.0990983632713265,-0.0015670316835266823,0.0162698461095294,0.001745587646991069,0,0,0
2006,8.468648313265906,3.597831071158715,5.100331370941882,-0.0015656319176335796,0.016269850944363538,0.0017467871555149985,0,0,0
2007,8.468377707638338,3.5982261249919834,5.1015645173957616,-0.0015642323490924071,0.01626985551799382,0.0017479869584780094,0,0,0
2008,8.46810716364815,3.5986211019212093,5.102797803084234,-0.0015628329782911654,0.016269859832348264,0.0017491870559570026,0,0,0
2009,8.467836680381641,3.599016001675031,5.104031227848254,-0.001561433804736269,0.016269863885602982,0.0017503874479044622,0,0,0
2010,8.467566257796317,3.599410824240829,5.105264791732176,-0.0015600348289434946,0.016269867678553478,0.0017515881342231106,0,0,0
2011,8.467295896720797,3.599805569864695,5.106498494984234,-0.0015586360512358129,0.01626987121212542,0.0017527891148653464,0,0,0
2012,8.467025596307689,3.60020023805208,5.1077323374450625,-0.0015572374709282447,0.01626987448550051,0.0017539903898470207,0,0,0
2013,8.466755356448182,3.600594829013551,5.108966319158981,-0.0015558390887159446,0.01626987749847224,0.0017551919589518736,0,0,0
2014,8.466485177232315,3.6009893422900854,5.110200440170299,-0.0015544409041916665,0.01626988025116148,0.0017563938222705541,0,0,0
2015,8.46621505848497,3.601383778315437,5.111434700523324,-0.0015530429180635077,0.01626988274335787,0.0017575959795672544,0,0,0
